Quantità,Nome della Famiglia e del Tipo,Valore Parametri,IFC Element,ID,Verifica,Stato
4,INC_TelST_TS.CA_MensolaInclinata:CA-340x(440/200),J.002,IfcBeam,,Corretta,1
349,,J.002,IfcPile,,Corretta,1
166,,J.002,IfcFooting,,Corretta,1
7,Pavimento:ST_PAV_GET_250mm_CalcestruzzoArmato,J.002,IfcSlab,,Corretta,1
3,Pavimento:ST_PAV_MST_130mm_MistoGrecato,J.002,IfcSlab,,Corretta,1
2,Pavimento:ST_PAV_GET_100mm_Magrone,J.002,IfcSlab,,Corretta,1
6,Pavimento:ST_PAV_GET_200mm_CalcestruzzoArmato,J.002,IfcSlab,,Corretta,1
10,Pavimento:ST_PAV_MST_110mm_MistoGrecato,J.002,IfcSlab,,Corretta,1
1,,J.002,IfcSlab,,Corretta,1
1,Scala gettata in opera:ST_SCA_Car_250mm_StraightRun,J.002,IfcStair,,Corretta,1
1,Rampa monolitica:ST_RMS_RET_Car_CalcestruzzoArmato,,IfcStairFlight,,Corretta,1
79,Muro di base:ST_MUR_POR_300mm_CalcestruzzoArmato,J.002,IfcWall,,Corretta,1
10,,J.002,IfcOpeningElement,,Corretta,1
1,Pianerottolo monolitico:ST_PIA_RET_Car_CalcestruzzoArmato,,IfcSlab,857144,Da compilare IDE_GEN_I_Wbs0,0
1,Pianerottolo monolitico:ST_PIA_RET_Car_CalcestruzzoArmato,,IfcSlab,857663,Da compilare IDE_GEN_I_Wbs0,0
1,Pianerottolo monolitico:ST_PIA_RET_Car_CalcestruzzoArmato,,IfcSlab,859472,Da compilare IDE_GEN_I_Wbs0,0
1,Pianerottolo monolitico:ST_PIA_RET_Car_CalcestruzzoArmato,,IfcSlab,862743,Da compilare IDE_GEN_I_Wbs0,0
1,Scala gettata in opera:ST_SCA_Car_250mm_HalfTurn,,IfcStair,856780,Da compilare IDE_GEN_I_Wbs0,0
