Nome Elemento,Ifc Class,GUID IFC,GUID Nativo,Tag IFC,Element Id Nativo,Verifica,Stato
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,1ZOP8M2kfEaQClLh_RASYH,1ZOP8M2kfEaQClLh_RASYH,1229141,1229141,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,1ZOP8M2kfEaQClLh_RASfQ,1ZOP8M2kfEaQClLh_RASfQ,1229726,1229726,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,2QNaXvZkjEV8ol7Y5RubP$,2QNaXvZkjEV8ol7Y5RubP$,1347785,1347785,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,2QNaXvZkjEV8ol7Y5RubUP,2QNaXvZkjEV8ol7Y5RubUP,1347887,1347887,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,0f$RJNoZjBceNKf5QhW8WP,0f$RJNoZjBceNKf5QhW8WP,1349324,1349324,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,0f$RJNoZjBceNKf5QhW8S$,0f$RJNoZjBceNKf5QhW8S$,1350122,1350122,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,0f$RJNoZjBceNKf5QhW8I2,0f$RJNoZjBceNKf5QhW8I2,1350231,1350231,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,3bWp4$LF53tuRYJQtZWsA0,3bWp4$LF53tuRYJQtZWsA0,1357704,1357704,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,3bWp4$LF53tuRYJQtZWsBb,3bWp4$LF53tuRYJQtZWsBb,1357805,1357805,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,3bWp4$LF53tuRYJQtZWsBy,3bWp4$LF53tuRYJQtZWsBy,1357812,1357812,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,3rWypEKaP7LA8LEPwBe0_i,3rWypEKaP7LA8LEPwBe0_i,1365509,1365509,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,3rWypEKaP7LA8LEPwBe0_Q,3rWypEKaP7LA8LEPwBe0_Q,1365555,1365555,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,3rWypEKaP7LA8LEPwBe0$O,3rWypEKaP7LA8LEPwBe0$O,1365617,1365617,Corretto,1
Controsoffitto composto - AR_CON_CPA_83mm_CI.05,IfcCovering,3rWypEKaP7LA8LEPwBe0$H,3rWypEKaP7LA8LEPwBe0$H,1365624,1365624,Corretto,1
