Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,744606,AR_LIV_PE_P01_+5.20m,-,-,0.0,Oggetto conforme.,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,744726,AR_LIV_PE_P01_+5.20m,-,-,0.0,Oggetto conforme.,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,744913,AR_LIV_PE_P01_+5.20m,-,-,0.0,Oggetto conforme.,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,744916,AR_LIV_PE_P01_+5.20m,-,-,0.0,Oggetto conforme.,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,744949,AR_LIV_PE_P01_+5.20m,-,-,0.0,Oggetto conforme.,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,744952,AR_LIV_PE_P01_+5.20m,-,-,0.0,Oggetto conforme.,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,745131,AR_LIV_PE_P01_+5.20m,-,-,0.0,Oggetto conforme.,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,745134,AR_LIV_PE_P01_+5.20m,-,-,0.0,Oggetto conforme.,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1235457,ST_LIV_PE_P00_-0.48m,-,-,0.0,Oggetto conforme.,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1335843,AR_LIV_PE_P00_+0.00m,-,-,-0.01,Offset Negativo conforme con la modellazione.,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1336408,AR_LIV_PE_P00_+0.00m,-,-,-0.01,Offset Negativo conforme con la modellazione.,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1344514,AR_LIV_PE_P01_+5.20m,-,-,-0.76000000000000001,Offset Negativo conforme con la modellazione.,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1347276,AR_LIV_PE_P00_+0.00m,-,-,-0.01,Offset Negativo conforme con la modellazione.,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1347632,AR_LIV_PE_P01_+5.20m,-,-,-0.76000000000000001,Offset Negativo conforme con la modellazione.,1
Muri,AR_MUR_DIV_200mm_MI.01,744495,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m,0.0,-2.5,Correttamente vincolato tra livelli.,1
Muri,AR_MUR_DIV_200mm_MI.01,744532,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m,0.0,-2.5,Correttamente vincolato tra livelli.,1
Muri,AR_MUR_DIV_200mm_MI.01,744554,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m,0.0,-2.5,Correttamente vincolato tra livelli.,1
Muri,AR_MUR_DIV_200mm_MI.01,744580,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m,0.0,-2.5,Correttamente vincolato tra livelli.,1
Muri,AR_MUR_DIV_200mm_MI.01,744909,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m,0.0,-2.5,Correttamente vincolato tra livelli.,1
Muri,AR_MUR_DIV_200mm_MI.01,744910,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m,0.0,-2.5,Correttamente vincolato tra livelli.,1
Muri,AR_MUR_DIV_200mm_MI.01,744911,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m,0.0,-2.5,Correttamente vincolato tra livelli.,1
Muri,AR_MUR_DIV_200mm_MI.01,744912,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m,0.0,-2.5,Correttamente vincolato tra livelli.,1
Muri,AR_MUR_DIV_200mm_MI.01,744945,AR_LIV_PE_P01_+5.20m,Fino al livello: AR_LIV_PE_P02_+10.40m,0.0,-2.5,Correttamente vincolato tra livelli.,1
